City,Date,AQI,AQI_Bucket,PM2.5,PM10,NO2,CO,SO2,O3
Lucknow,2018-01-15,398.0,Very Poor,238.68,105.95,61.77,2.48,8.7,29.12
Lucknow,2018-01-16,359.0,Very Poor,198.9,105.95,45.9,1.57,9.81,39.04
Lucknow,2018-01-17,363.0,Very Poor,211.58,105.95,47.58,1.96,10.82,16.64
Lucknow,2018-01-18,368.0,Very Poor,210.07,105.95,46.32,1.97,9.9,27.45
Lucknow,2018-01-19,433.0,Severe,290.41,105.95,54.83,1.89,9.96,22.2
Lucknow,2018-01-20,391.0,Very Poor,183.73,105.95,49.43,2.16,10.46,24.45
Lucknow,2018-01-21,355.0,Very Poor,197.86,105.95,49.76,1.16,9.56,36.88
Lucknow,2018-01-22,384.0,Very Poor,242.99,105.95,51.54,1.34,8.87,33.49
Lucknow,2018-01-23,426.0,Severe,275.53,105.95,49.56,1.83,9.71,26.45
Lucknow,2018-01-24,346.0,Very Poor,162.78,105.95,37.49,1.05,10.27,28.72
Lucknow,2018-01-25,324.0,Very Poor,157.0,105.95,31.58,1.06,8.1,20.9
Lucknow,2018-01-26,333.0,Very Poor,178.63,105.95,35.09,1.31,8.58,42.45
Lucknow,2018-01-27,344.0,Very Poor,179.67,105.95,36.02,1.28,9.7,57.25
Lucknow,2018-01-28,357.0,Very Poor,202.52,105.95,38.93,1.53,8.36,55.88
Lucknow,2018-01-29,373.0,Very Poor,201.04,105.95,45.62,1.13,9.83,59.69
Lucknow,2018-01-30,344.0,Very Poor,155.06,105.95,34.43,1.14,7.78,66.28
Lucknow,2018-01-31,295.0,Poor,151.75,105.95,26.38,0.98,8.44,71.36
Lucknow,2018-02-01,324.0,Very Poor,162.83,105.95,33.39,1.04,8.27,61.06
Lucknow,2018-02-02,321.0,Very Poor,164.95,105.95,40.26,1.37,9.1,62.13
Lucknow,2018-02-03,370.0,Very Poor,235.22,105.95,54.6,2.02,12.83,56.21
Lucknow,2018-02-04,370.0,Very Poor,163.84,105.95,32.99,1.39,9.75,59.09
Lucknow,2018-02-05,312.0,Very Poor,158.45,105.95,34.06,0.86,10.79,71.31
Lucknow,2018-02-06,323.0,Very Poor,161.37,105.95,28.92,0.69,11.05,59.51
Lucknow,2018-02-07,322.0,Very Poor,125.72,105.95,35.64,1.28,9.24,46.54
Lucknow,2018-02-08,299.0,Poor,169.06,105.95,36.42,0.81,12.08,42.86
Lucknow,2018-02-09,290.0,Poor,137.16,105.95,34.68,0.95,14.02,40.36
Lucknow,2018-02-10,286.0,Poor,123.17,105.95,38.79,1.12,13.01,32.64
Lucknow,2018-02-11,266.0,Poor,125.92,105.95,56.72,1.49,13.29,17.54
Lucknow,2018-02-12,267.0,Poor,124.69,105.95,37.19,1.09,12.54,22.29
Lucknow,2018-02-13,239.0,Poor,115.87,105.95,33.81,1.14,12.22,23.1
Lucknow,2018-02-14,247.0,Poor,120.76,105.95,24.51,0.65,10.56,25.01
Lucknow,2018-02-15,301.0,Very Poor,148.44,105.95,25.39,0.62,13.72,28.0
Lucknow,2018-02-16,359.0,Very Poor,225.93,105.95,21.43,0.68,15.47,30.65
Lucknow,2018-02-17,398.0,Very Poor,226.87,105.95,26.73,0.71,15.7,29.86
Lucknow,2018-02-18,358.0,Very Poor,194.03,105.95,36.45,0.8,15.42,25.56
Lucknow,2018-02-19,386.0,Very Poor,199.58,105.95,37.62,0.8,15.91,30.61
Lucknow,2018-02-20,313.0,Very Poor,143.78,105.95,41.48,0.91,19.75,28.9
Lucknow,2018-02-21,332.0,Very Poor,228.66,105.95,50.36,1.23,19.24,25.85
Lucknow,2018-02-22,394.0,Very Poor,233.24,105.95,48.38,1.15,20.89,23.8
Lucknow,2018-02-23,389.0,Very Poor,228.21,105.95,55.31,1.41,21.32,21.08
Lucknow,2018-02-24,382.0,Very Poor,198.75,105.95,54.01,1.14,21.7,42.51
Lucknow,2018-02-25,348.0,Very Poor,183.9,105.95,31.02,0.87,14.64,94.71
Lucknow,2018-02-26,317.0,Very Poor,101.97,105.95,19.72,0.68,11.36,87.92
Lucknow,2018-02-27,181.0,Moderate,76.71,105.95,25.24,0.72,13.5,89.05
Lucknow,2018-02-28,202.0,Poor,107.99,105.95,28.14,0.85,13.53,98.61
Lucknow,2018-03-01,264.0,Poor,114.94,105.95,26.97,0.78,12.12,94.98
Lucknow,2018-03-02,236.0,Poor,111.57,105.95,21.7,0.89,13.04,98.26
Lucknow,2018-03-03,202.0,Poor,94.86,105.95,20.46,0.68,12.7,88.2
Lucknow,2018-03-04,227.0,Poor,96.12,105.95,25.72,0.73,11.9,77.14
Lucknow,2018-03-05,187.0,Moderate,91.04,105.95,20.32,0.65,11.02,59.88
Lucknow,2018-03-06,250.0,Poor,141.46,105.95,21.47,0.63,12.26,61.54
Lucknow,2018-03-07,288.0,Poor,133.8,105.95,28.95,0.72,13.33,61.47
Lucknow,2018-03-08,340.0,Very Poor,170.76,105.95,44.32,0.87,15.43,42.5
Lucknow,2018-03-09,297.0,Poor,140.81,105.95,33.39,0.73,15.73,40.57
Lucknow,2018-03-10,249.0,Poor,118.16,105.95,26.41,0.63,14.59,38.13
Lucknow,2018-03-11,219.0,Poor,133.03,105.95,28.51,0.69,18.02,30.69
Lucknow,2018-03-12,247.0,Poor,133.07,105.95,29.11,1.05,15.34,36.22
Lucknow,2018-03-13,247.0,Poor,102.13,105.95,31.03,0.68,15.46,34.42
Lucknow,2018-03-14,317.0,Very Poor,166.43,105.95,58.62,0.87,18.86,25.22
Lucknow,2018-03-15,331.0,Very Poor,137.04,105.95,50.15,0.54,20.64,22.33
Lucknow,2018-03-16,233.0,Poor,115.27,105.95,32.71,0.39,15.59,36.08
Lucknow,2018-03-17,273.0,Poor,84.82,105.95,33.09,0.3,13.7,38.68
Lucknow,2018-03-18,142.0,Moderate,77.35,105.95,28.74,0.27,11.51,47.83
Lucknow,2018-03-19,196.0,Moderate,97.05,105.95,34.84,0.31,11.29,48.96
Lucknow,2018-03-20,225.0,Poor,96.72,105.95,35.27,0.49,10.77,39.03
Lucknow,2018-03-21,245.0,Poor,115.04,105.95,56.86,0.58,13.27,24.86
Lucknow,2018-03-22,273.0,Poor,112.45,105.95,36.65,0.4,10.09,32.86
Lucknow,2018-03-23,218.0,Poor,101.79,105.95,28.72,0.34,10.34,46.94
Lucknow,2018-03-24,197.0,Moderate,88.04,105.95,31.61,0.32,11.63,51.96
Lucknow,2018-03-25,198.0,Moderate,93.26,105.95,27.88,0.31,9.9,51.79
Lucknow,2018-03-26,151.0,Moderate,72.45,105.95,31.96,0.34,10.38,51.08
Lucknow,2018-03-27,137.0,Moderate,75.58,105.95,34.22,0.39,10.63,49.84
Lucknow,2018-03-28,214.0,Poor,106.91,105.95,54.89,0.6,13.93,33.71
Lucknow,2018-03-29,271.0,Poor,130.56,105.95,42.21,0.43,13.36,37.69
Lucknow,2018-03-30,256.0,Poor,143.54,105.95,49.41,0.4,11.53,34.3
Lucknow,2018-03-31,201.0,Poor,54.5,105.95,47.7,0.28,10.29,37.38
Lucknow,2018-04-01,106.0,Moderate,70.5,105.95,81.53,0.56,10.62,32.79
Lucknow,2018-04-02,204.0,Poor,100.47,105.95,46.42,0.52,11.45,29.27
Lucknow,2018-04-03,300.0,Poor,158.72,105.95,82.93,0.54,12.52,29.04
Lucknow,2018-04-04,319.0,Very Poor,163.42,105.95,60.3,0.49,13.52,38.72
Lucknow,2018-04-05,252.0,Poor,83.45,105.95,51.18,0.5,9.71,36.67
Lucknow,2018-04-06,153.0,Moderate,74.21,105.95,48.9,0.41,8.36,32.04
Lucknow,2018-04-07,143.0,Moderate,61.52,105.95,43.15,0.41,7.21,30.18
Lucknow,2018-04-08,102.0,Moderate,58.97,105.95,58.47,0.43,8.54,27.04
Lucknow,2018-04-09,146.0,Moderate,80.37,105.95,53.26,0.39,8.84,24.52
Lucknow,2018-04-10,126.0,Moderate,60.77,105.95,49.71,0.51,15.8,29.03
Lucknow,2018-04-11,132.0,Moderate,66.26,105.95,49.9,0.44,10.96,30.1
Lucknow,2018-04-12,97.0,Satisfactory,36.82,105.95,33.17,0.4,8.35,33.5
Lucknow,2018-04-13,91.0,Satisfactory,54.59,105.95,37.3,0.33,10.62,39.79
Lucknow,2018-04-14,97.0,Satisfactory,58.68,105.95,41.55,0.35,10.04,39.31
Lucknow,2018-04-15,113.0,Moderate,67.08,105.95,54.0,0.48,12.0,36.2
Lucknow,2018-04-16,180.0,Moderate,85.99,105.95,59.66,0.56,11.41,28.24
Lucknow,2018-04-17,240.0,Poor,120.71,105.95,59.62,0.43,12.56,36.52
Lucknow,2018-04-18,217.0,Poor,87.72,105.95,36.82,0.29,10.39,38.64
Lucknow,2018-04-19,162.0,Moderate,75.31,105.95,39.18,0.36,10.77,39.54
Lucknow,2018-04-20,231.0,Poor,116.85,105.95,59.83,0.51,11.88,25.02
Lucknow,2018-04-21,207.0,Poor,76.52,105.95,33.34,0.3,9.43,36.23
Lucknow,2018-04-22,194.0,Moderate,91.21,105.95,27.16,0.29,10.77,52.0
Lucknow,2018-04-23,156.0,Moderate,64.98,105.95,33.33,0.3,10.81,56.54
Lucknow,2018-04-24,160.0,Moderate,82.47,105.95,50.62,0.41,12.27,48.87
Lucknow,2018-04-25,236.0,Poor,127.39,105.95,75.06,0.6,14.96,39.88
Lucknow,2018-04-26,281.0,Poor,135.49,105.95,58.11,0.36,12.84,41.64
Lucknow,2018-04-27,226.0,Poor,90.87,105.95,54.16,0.37,10.43,42.34
Lucknow,2018-04-28,195.0,Moderate,79.19,105.95,62.8,0.47,12.83,41.36
Lucknow,2018-04-29,197.0,Moderate,92.34,105.95,59.94,0.42,12.0,43.0
Lucknow,2018-04-30,162.0,Moderate,64.04,105.95,53.32,0.43,9.26,45.07
Lucknow,2018-05-01,98.0,Satisfactory,46.01,105.95,54.06,0.39,10.28,36.99
Lucknow,2018-05-02,108.0,Moderate,74.0,105.95,53.33,0.53,10.77,39.69
Lucknow,2018-05-03,170.0,Moderate,55.94,105.95,53.34,0.38,9.62,31.22
Lucknow,2018-05-04,94.0,Satisfactory,45.38,105.95,64.43,0.36,10.9,33.33
Lucknow,2018-05-05,126.0,Moderate,82.48,105.95,65.69,0.53,10.09,37.24
Lucknow,2018-05-06,196.0,Moderate,93.08,105.95,63.88,0.51,11.07,44.38
Lucknow,2018-05-07,209.0,Poor,111.99,105.95,55.62,0.51,10.68,48.53
Lucknow,2018-05-08,353.0,Very Poor,215.09,105.95,64.5,0.48,13.0,38.59
Lucknow,2018-05-09,322.0,Very Poor,139.75,105.95,42.53,0.34,10.26,48.9
Lucknow,2018-05-10,250.0,Poor,106.67,105.95,49.09,0.33,8.27,52.12
Lucknow,2018-05-11,324.0,Very Poor,171.75,105.95,77.7,0.44,11.04,69.55
Lucknow,2018-05-12,336.0,Very Poor,123.16,105.95,48.53,0.5,13.17,42.32
Lucknow,2018-05-13,301.0,Very Poor,191.59,105.95,43.8,0.44,10.5,39.41
Lucknow,2018-05-14,476.0,Severe,268.33,105.95,48.23,0.42,8.98,39.44
Lucknow,2018-05-15,164.0,Moderate,73.23,105.95,61.01,0.5,9.89,32.0
Lucknow,2018-05-16,204.0,Poor,121.81,105.95,64.0,0.58,10.52,35.11
Lucknow,2018-05-17,301.0,Very Poor,152.65,105.95,45.31,0.47,10.36,40.03
Lucknow,2018-05-18,289.0,Poor,112.66,105.95,52.96,0.57,11.03,39.78
Lucknow,2018-05-19,287.0,Poor,133.45,105.95,48.42,0.4,10.19,52.35
Lucknow,2018-05-20,318.0,Very Poor,157.41,105.95,45.39,0.16,7.18,34.07
Lucknow,2018-05-21,426.0,Severe,298.35,105.95,45.56,0.18,6.2,34.07
Lucknow,2018-05-22,357.0,Very Poor,151.54,105.95,56.21,0.45,9.41,59.43
Lucknow,2018-05-23,257.0,Poor,107.17,105.95,48.21,0.6,10.76,39.26
Lucknow,2018-05-24,291.0,Poor,225.11,105.95,40.81,0.6,8.21,19.04
Lucknow,2018-05-25,250.0,Poor,102.37,105.95,31.65,0.5,8.63,36.92
Lucknow,2018-05-26,242.0,Poor,125.89,105.95,51.6,0.66,9.37,74.57
Lucknow,2018-05-27,273.0,Poor,125.34,105.95,41.14,0.53,7.56,49.39
Lucknow,2018-05-28,269.0,Poor,104.31,105.95,36.21,0.53,7.09,124.7
Lucknow,2018-05-29,246.0,Poor,92.65,105.95,33.23,0.35,7.03,135.66
Lucknow,2018-05-30,214.0,Poor,84.9,105.95,45.48,0.21,6.64,34.07
Lucknow,2018-05-31,174.0,Moderate,81.53,105.95,72.12,0.37,6.46,76.86
Lucknow,2018-06-01,139.0,Moderate,72.29,105.95,60.91,0.43,7.22,74.77
Lucknow,2018-06-02,151.0,Moderate,77.82,105.95,28.84,0.47,7.39,7.48
Lucknow,2018-06-03,179.0,Moderate,94.26,105.95,28.97,0.66,7.86,8.51
Lucknow,2018-06-04,225.0,Poor,117.76,105.95,29.4,0.58,7.28,9.83
Lucknow,2018-06-05,219.0,Poor,96.54,105.95,28.77,0.58,8.05,13.17
Lucknow,2018-06-06,175.0,Moderate,59.98,105.95,20.37,0.66,8.73,13.16
Lucknow,2018-06-07,127.0,Moderate,85.89,105.95,15.65,0.68,9.96,11.79
Lucknow,2018-06-08,161.0,Moderate,62.91,105.95,13.02,0.58,9.92,9.48
Lucknow,2018-06-09,108.0,Moderate,62.85,105.95,16.06,0.56,10.68,10.32
Lucknow,2018-06-10,133.0,Moderate,54.84,105.95,13.45,0.48,10.4,11.82
Lucknow,2018-06-11,107.0,Moderate,57.9,105.95,15.31,0.51,10.0,19.91
Lucknow,2018-06-12,125.0,Moderate,71.02,105.95,25.79,0.58,10.03,22.67
Lucknow,2018-06-13,147.0,Moderate,80.85,105.95,24.58,0.64,9.01,18.83
Lucknow,2018-06-14,181.0,Moderate,100.83,105.95,28.15,1.03,10.09,16.96
Lucknow,2018-06-15,240.0,Poor,124.13,105.95,28.86,1.11,9.1,14.06
Lucknow,2018-06-16,301.0,Very Poor,126.34,105.95,26.36,1.03,9.48,12.78
Lucknow,2018-06-17,321.0,Very Poor,155.05,105.95,28.43,0.82,8.56,14.93
Lucknow,2018-06-18,279.0,Poor,127.74,105.95,31.83,0.87,8.72,15.71
Lucknow,2018-06-19,179.0,Moderate,70.44,105.95,32.94,0.92,7.24,14.85
Lucknow,2018-06-20,186.0,Moderate,90.31,105.95,36.14,0.89,8.89,18.51
Lucknow,2018-06-21,228.0,Poor,107.2,105.95,37.4,0.93,11.23,21.68
Lucknow,2018-06-22,215.0,Poor,86.56,105.95,28.77,0.82,9.06,25.46
Lucknow,2018-06-23,229.0,Poor,140.01,105.95,27.02,0.84,7.89,30.78
Lucknow,2018-06-24,157.0,Moderate,63.36,105.95,27.8,0.84,7.96,29.73
Lucknow,2018-06-25,116.0,Moderate,71.89,105.95,32.87,0.94,8.24,28.16
Lucknow,2018-06-26,184.0,Moderate,83.15,105.95,28.52,0.96,8.46,27.6
Lucknow,2018-06-27,136.0,Moderate,47.6,105.95,26.26,0.78,8.77,19.32
Lucknow,2018-06-28,124.0,Moderate,50.14,105.95,24.33,0.78,8.2,21.49
Lucknow,2018-06-29,93.0,Satisfactory,40.13,105.95,25.51,0.9,7.9,21.56
Lucknow,2018-06-30,83.0,Satisfactory,39.75,105.95,26.48,0.83,7.89,27.47
Lucknow,2018-07-01,125.0,Moderate,38.35,105.95,26.7,0.91,9.93,67.47
Lucknow,2018-07-02,117.0,Moderate,56.83,105.95,26.85,0.7,11.07,52.09
Lucknow,2018-07-03,111.0,Moderate,43.54,105.95,27.02,0.67,6.68,49.14
Lucknow,2018-07-04,81.0,Satisfactory,29.95,105.95,26.46,0.64,5.46,52.85
Lucknow,2018-07-05,74.0,Satisfactory,35.47,105.95,27.49,0.71,5.36,41.84
Lucknow,2018-07-06,110.0,Moderate,69.98,105.95,31.56,0.9,6.03,40.88
Lucknow,2018-07-07,195.0,Moderate,96.52,105.95,30.29,0.9,8.27,45.35
Lucknow,2018-07-08,174.0,Moderate,67.77,105.95,23.81,0.79,7.23,57.16
Lucknow,2018-07-09,132.0,Moderate,48.77,105.95,24.3,0.74,5.88,47.74
Lucknow,2018-07-10,88.0,Satisfactory,33.11,105.95,23.38,0.69,6.69,44.21
Lucknow,2018-07-11,100.0,Satisfactory,32.77,105.95,25.75,0.85,6.62,57.39
Lucknow,2018-07-12,89.0,Satisfactory,26.27,105.95,25.94,0.88,8.67,44.56
Lucknow,2018-07-13,90.0,Satisfactory,27.48,105.95,27.2,0.87,6.54,45.58
Lucknow,2018-07-14,95.0,Satisfactory,32.23,105.95,27.28,1.25,7.59,54.31
Lucknow,2018-07-15,101.0,Moderate,35.31,105.95,26.88,0.99,6.13,53.59
Lucknow,2018-07-16,90.0,Satisfactory,29.57,105.95,27.09,1.02,5.74,50.48
Lucknow,2018-07-17,84.0,Satisfactory,33.6,105.95,26.16,1.0,6.6,30.64
Lucknow,2018-07-18,75.0,Satisfactory,40.93,105.95,27.34,0.73,7.75,22.34
Lucknow,2018-07-19,125.0,Moderate,58.27,105.95,30.03,0.8,8.38,18.59
Lucknow,2018-07-20,94.0,Satisfactory,32.85,105.95,30.06,0.92,7.26,15.08
Lucknow,2018-07-21,71.0,Satisfactory,24.25,105.95,29.87,0.94,6.49,13.76
Lucknow,2018-07-22,77.0,Satisfactory,23.63,105.95,27.46,1.13,5.85,10.97
Lucknow,2018-07-23,76.0,Satisfactory,22.34,105.95,32.02,1.22,6.36,8.76
Lucknow,2018-07-24,80.0,Satisfactory,37.91,105.95,27.5,1.1,5.55,11.42
Lucknow,2018-07-25,78.0,Satisfactory,28.26,105.95,27.73,1.08,6.31,12.88
Lucknow,2018-07-26,77.0,Satisfactory,18.08,105.95,28.61,1.14,6.17,10.88
Lucknow,2018-07-27,72.0,Satisfactory,46.07,105.95,28.22,1.09,6.35,13.84
Lucknow,2018-07-28,83.0,Satisfactory,43.02,105.95,30.75,1.22,5.46,13.61
Lucknow,2018-07-29,99.0,Satisfactory,40.79,105.95,30.41,1.11,5.51,12.36
Lucknow,2018-07-30,73.0,Satisfactory,22.68,105.95,27.87,0.94,4.93,12.74
Lucknow,2018-07-31,84.0,Satisfactory,18.21,105.95,28.27,0.68,5.77,38.62
Lucknow,2018-08-01,41.0,Good,15.6,105.95,26.68,0.59,5.21,19.64
Lucknow,2018-08-02,55.0,Satisfactory,31.51,105.95,29.66,0.76,5.23,22.6
Lucknow,2018-08-03,75.0,Satisfactory,42.01,105.95,28.11,0.74,5.51,11.97
Lucknow,2018-08-04,99.0,Satisfactory,72.38,105.95,28.79,0.78,5.05,11.71
Lucknow,2018-08-05,210.0,Poor,133.47,105.95,26.51,1.01,5.78,10.78
Lucknow,2018-08-06,204.0,Poor,92.95,105.95,27.86,0.81,6.1,12.7
Lucknow,2018-08-07,183.0,Moderate,62.39,105.95,29.47,0.86,7.55,19.71
Lucknow,2018-08-08,99.0,Satisfactory,32.23,105.95,26.33,0.68,7.87,16.2
Lucknow,2018-08-09,80.0,Satisfactory,48.4,105.95,27.2,0.74,7.5,16.25
Lucknow,2018-08-10,96.0,Satisfactory,49.25,105.95,36.65,0.92,6.57,15.47
Lucknow,2018-08-11,94.0,Satisfactory,44.96,105.95,34.12,0.89,5.79,16.01
Lucknow,2018-08-12,77.0,Satisfactory,33.21,105.95,41.08,0.92,5.97,7.65
Lucknow,2018-08-13,80.0,Satisfactory,29.48,105.95,44.17,0.9,7.42,14.01
Lucknow,2018-08-14,73.0,Satisfactory,52.39,105.95,44.57,0.97,8.37,22.36
Lucknow,2018-08-15,122.0,Moderate,53.24,105.95,36.47,0.87,9.32,6.79
Lucknow,2018-08-16,55.0,Satisfactory,18.45,105.95,27.26,0.59,9.56,7.37
Lucknow,2018-08-17,60.0,Satisfactory,42.07,105.95,27.52,0.62,9.14,6.19
Lucknow,2018-08-18,123.0,Moderate,57.75,105.95,29.83,0.85,9.14,5.23
Lucknow,2018-08-19,144.0,Moderate,44.44,105.95,28.22,0.82,8.68,6.53
Lucknow,2018-08-20,69.0,Satisfactory,31.45,105.95,28.04,0.8,8.31,7.92
Lucknow,2018-08-21,82.0,Satisfactory,31.04,105.95,24.24,0.68,7.8,8.9
Lucknow,2018-08-22,89.0,Satisfactory,42.25,105.95,22.78,0.72,7.46,16.37
Lucknow,2018-08-23,97.0,Satisfactory,35.86,105.95,25.31,0.86,7.19,10.55
Lucknow,2018-08-24,88.0,Satisfactory,31.25,105.95,26.75,0.79,7.6,10.44
Lucknow,2018-08-25,78.0,Satisfactory,29.39,105.95,27.9,0.65,12.86,9.56
Lucknow,2018-08-26,163.0,Moderate,159.64,105.95,27.44,0.73,11.13,9.19
Lucknow,2018-08-27,183.0,Moderate,73.24,105.95,27.68,0.88,10.8,23.38
Lucknow,2018-08-28,72.0,Satisfactory,33.84,105.95,24.29,0.65,4.62,27.96
Lucknow,2018-08-29,81.0,Satisfactory,32.44,105.95,24.84,0.75,5.17,24.95
Lucknow,2018-08-30,72.0,Satisfactory,33.21,105.95,28.0,0.74,5.59,8.75
Lucknow,2018-08-31,57.0,Satisfactory,22.04,105.95,30.23,0.87,6.26,9.44
Lucknow,2018-09-01,63.0,Satisfactory,24.62,105.95,27.01,0.9,5.61,13.12
Lucknow,2018-09-02,69.0,Satisfactory,16.66,105.95,28.0,0.82,5.03,14.32
Lucknow,2018-09-03,61.0,Satisfactory,30.93,105.95,30.37,0.84,5.27,11.39
Lucknow,2018-09-04,83.0,Satisfactory,41.71,105.95,29.19,0.99,6.44,9.69
Lucknow,2018-09-05,107.0,Moderate,27.31,105.95,25.52,0.77,6.08,26.17
Lucknow,2018-09-06,101.0,Moderate,46.25,105.95,30.02,1.21,6.34,15.44
Lucknow,2018-09-07,94.0,Satisfactory,31.52,105.95,26.1,0.82,4.85,19.61
Lucknow,2018-09-08,87.0,Satisfactory,36.95,105.95,26.09,0.99,5.0,18.05
Lucknow,2018-09-09,90.0,Satisfactory,26.64,105.95,27.39,1.28,4.78,16.49
Lucknow,2018-09-10,92.0,Satisfactory,39.0,105.95,26.62,1.33,4.54,13.89
Lucknow,2018-09-11,101.0,Moderate,38.68,105.95,25.81,1.58,4.62,17.87
Lucknow,2018-09-12,96.0,Satisfactory,38.51,105.95,27.41,1.34,3.94,23.28
Lucknow,2018-09-13,76.0,Satisfactory,39.92,105.95,25.74,0.72,3.62,17.88
Lucknow,2018-09-14,84.0,Satisfactory,46.81,105.95,23.43,0.68,4.18,19.32
Lucknow,2018-09-15,100.0,Satisfactory,55.15,105.95,23.31,0.76,3.95,20.7
Lucknow,2018-09-16,103.0,Moderate,57.48,105.95,24.46,0.73,3.82,21.74
Lucknow,2018-09-17,130.0,Moderate,68.6,105.95,20.97,0.91,4.08,19.98
Lucknow,2018-09-18,123.0,Moderate,73.05,105.95,21.56,0.89,5.05,24.56
Lucknow,2018-09-19,172.0,Moderate,77.9,105.95,27.9,1.08,4.77,20.78
Lucknow,2018-09-20,173.0,Moderate,87.71,105.95,29.55,1.17,4.36,23.37
Lucknow,2018-09-21,116.0,Moderate,24.6,105.95,17.07,0.82,3.75,15.11
Lucknow,2018-09-22,64.0,Satisfactory,29.47,105.95,18.33,0.87,3.39,14.26
Lucknow,2018-09-23,82.0,Satisfactory,55.13,105.95,21.84,1.11,3.36,20.64
Lucknow,2018-09-24,124.0,Moderate,57.32,105.95,27.21,1.1,4.44,19.56
Lucknow,2018-09-25,109.0,Moderate,39.53,105.95,23.78,0.99,5.61,14.19
Lucknow,2018-09-26,93.0,Satisfactory,41.87,105.95,21.35,1.1,4.0,21.61
Lucknow,2018-09-27,102.0,Moderate,59.19,105.95,27.66,1.06,4.47,23.42
Lucknow,2018-09-28,132.0,Moderate,76.75,105.95,29.35,1.09,4.75,27.33
Lucknow,2018-09-29,224.0,Poor,106.14,105.95,34.36,1.14,4.61,27.64
Lucknow,2018-09-30,177.0,Moderate,81.75,105.95,30.08,0.85,5.15,30.17
Lucknow,2018-10-01,200.0,Moderate,88.36,105.95,30.43,0.97,5.46,38.74
Lucknow,2018-10-02,191.0,Moderate,95.24,105.95,33.28,1.0,4.94,36.84
Lucknow,2018-10-03,228.0,Poor,104.4,105.95,35.35,1.17,4.99,35.07
Lucknow,2018-10-04,249.0,Poor,116.81,105.95,43.65,1.42,4.93,17.01
Lucknow,2018-10-05,226.0,Poor,97.28,105.95,40.02,1.04,5.1,20.68
Lucknow,2018-10-06,251.0,Poor,123.5,105.95,45.87,1.11,6.17,29.63
Lucknow,2018-10-07,270.0,Poor,133.77,105.95,42.11,0.95,5.93,29.79
Lucknow,2018-10-08,272.0,Poor,106.14,105.95,48.29,1.16,6.38,30.61
Lucknow,2018-10-09,235.0,Poor,89.92,105.95,40.53,1.04,6.41,37.14
Lucknow,2018-10-10,233.0,Poor,124.48,105.95,34.22,0.86,6.66,33.67
Lucknow,2018-10-11,262.0,Poor,114.24,105.95,31.93,0.85,7.08,33.75
Lucknow,2018-10-12,175.0,Moderate,75.05,105.95,33.9,1.16,6.55,19.54
Lucknow,2018-10-13,109.0,Moderate,65.19,105.95,31.11,0.87,6.39,28.03
Lucknow,2018-10-14,170.0,Moderate,87.21,105.95,35.56,0.94,5.69,43.29
Lucknow,2018-10-15,218.0,Poor,105.49,105.95,44.6,1.1,6.72,41.59
Lucknow,2018-10-16,292.0,Poor,121.24,105.95,50.16,1.26,7.0,32.5
Lucknow,2018-10-17,306.0,Very Poor,128.3,105.95,46.95,1.57,8.04,41.64
Lucknow,2018-10-18,296.0,Poor,125.01,105.95,49.83,1.58,6.08,37.67
Lucknow,2018-10-19,294.0,Poor,123.98,105.95,51.55,1.31,4.73,28.91
Lucknow,2018-10-20,246.0,Poor,112.69,105.95,47.79,1.28,5.45,31.21
Lucknow,2018-10-21,268.0,Poor,116.62,105.95,54.88,1.3,5.22,30.31
Lucknow,2018-10-22,275.0,Poor,123.77,105.95,41.35,1.19,6.6,31.92
Lucknow,2018-10-23,273.0,Poor,129.95,105.95,53.21,1.15,10.34,30.71
Lucknow,2018-10-24,313.0,Very Poor,166.67,105.95,58.31,1.43,9.36,31.61
Lucknow,2018-10-25,355.0,Very Poor,189.48,105.95,90.95,2.2,8.1,21.2
Lucknow,2018-10-26,342.0,Very Poor,168.41,105.95,75.24,1.5,8.52,25.6
Lucknow,2018-10-27,338.0,Very Poor,174.27,105.95,76.26,1.79,10.29,26.93
Lucknow,2018-10-28,344.0,Very Poor,163.73,105.95,62.28,1.87,7.41,23.82
Lucknow,2018-10-29,329.0,Very Poor,165.78,105.95,67.07,1.83,7.13,20.51
Lucknow,2018-10-30,332.0,Very Poor,147.83,105.95,78.79,1.63,8.71,24.58
Lucknow,2018-10-31,311.0,Very Poor,138.52,105.95,68.95,1.3,9.8,24.6
Lucknow,2018-11-01,307.0,Very Poor,146.28,105.95,70.3,1.55,10.77,28.62
Lucknow,2018-11-02,340.0,Very Poor,186.57,105.95,82.88,2.31,11.77,30.11
Lucknow,2018-11-03,344.0,Very Poor,165.8,105.95,76.48,1.72,7.61,32.63
Lucknow,2018-11-04,321.0,Very Poor,139.28,105.95,50.08,1.2,5.09,48.28
Lucknow,2018-11-05,292.0,Poor,113.48,105.95,39.64,1.19,6.89,47.1
Lucknow,2018-11-06,326.0,Very Poor,185.64,105.95,40.27,1.32,6.35,54.67
Lucknow,2018-11-07,332.0,Very Poor,218.8,105.95,55.44,1.69,13.34,51.55
Lucknow,2018-11-08,485.0,Severe,400.97,105.95,54.59,2.0,16.73,39.74
Lucknow,2018-11-09,430.0,Severe,254.56,105.95,52.55,1.96,10.04,46.86
Lucknow,2018-11-10,412.0,Severe,242.63,105.95,59.83,2.13,10.69,40.94
Lucknow,2018-11-11,367.0,Very Poor,198.19,105.95,62.06,1.8,8.22,40.5
